"TOA5","CR1000_cigar","CR1000","E3121","CR1000.Std.22","CPU:SBGmeas.CR1","6736","SBG_meas"
"TIMESTAMP","RECORD","BigRedButtonPressed","SBG","SBG_flux"
"TS","RN","","",""
"","","Smp","Smp","Smp"
"2017-05-16 15:46:34.65",190,0,0.0232513,0.04412011
"2017-05-16 15:46:34.7",191,0,0.02358827,0.04475953
"2017-05-16 15:46:34.75",192,0,0.02358827,0.04475953
"2017-05-16 15:46:34.8",193,0,0.0232513,0.04412011
"2017-05-16 15:46:34.85",194,0,0.0232513,0.04412011
"2017-05-16 15:46:34.9",195,0,0.02392525,0.04539895
"2017-05-16 15:46:34.95",196,0,0.02392525,0.04539895
"2017-05-16 15:46:35",197,0,0.02426222,0.04603837
"2017-05-16 15:46:35.05",198,0,0.02358827,0.04475953
"2017-05-16 15:46:35.1",199,0,0.02358827,0.04475953
"2017-05-16 15:46:35.15",200,0,0.02358827,0.04475953
"2017-05-16 15:46:35.2",201,0,0.0232513,0.04412011
"2017-05-16 15:46:35.25",202,0,0.02426222,0.04603837
"2017-05-16 15:46:35.3",203,0,0.0232513,0.04412011
"2017-05-16 15:46:35.35",204,0,0.02358827,0.04475953
"2017-05-16 15:46:35.4",205,0,0.02392525,0.04539895
"2017-05-16 15:46:35.45",206,0,0.02392525,0.04539895
"2017-05-16 15:46:35.5",207,0,0.0245992,0.04667779
"2017-05-16 15:46:35.55",208,0,0.0245992,0.04667779
"2017-05-16 15:46:35.6",209,0,0.02392525,0.04539895
"2017-05-16 15:46:35.65",210,0,0.02426222,0.04603837
"2017-05-16 15:46:35.7",211,0,0.02392525,0.04539895
"2017-05-16 15:46:35.75",212,0,0.0245992,0.04667779
"2017-05-16 15:46:35.8",213,0,0.02426222,0.04603837
"2017-05-16 15:46:35.85",214,0,0.02493617,0.04731721
"2017-05-16 15:46:35.9",215,0,0.0245992,0.04667779
"2017-05-16 15:46:35.95",216,0,0.0245992,0.04667779
"2017-05-16 15:46:36",217,0,0.02392525,0.04539895
"2017-05-16 15:46:36.05",218,0,0.0245992,0.04667779
"2017-05-16 15:46:36.1",219,0,0.02493617,0.04731721
"2017-05-16 15:46:36.15",220,0,0.02527315,0.04795664
"2017-05-16 15:46:36.2",221,0,0.02561012,0.04859606
"2017-05-16 15:46:36.25",222,0,0.0245992,0.04667779
"2017-05-16 15:46:36.3",223,0,0.02493617,0.04731721
"2017-05-16 15:46:36.35",224,0,0.02493617,0.04731721
"2017-05-16 15:46:36.4",225,0,0.02561012,0.04859606
"2017-05-16 15:46:36.45",226,0,0.02493617,0.04731721
"2017-05-16 15:46:36.5",227,0,0.02561012,0.04859606
"2017-05-16 15:46:36.55",228,0,0.02527315,0.04795664
"2017-05-16 15:46:36.6",229,0,0.02561012,0.04859606
"2017-05-16 15:46:36.65",230,0,0.02527315,0.04795664
"2017-05-16 15:46:36.7",231,0,0.02493617,0.04731721
"2017-05-16 15:46:36.75",232,0,0.02493617,0.04731721
"2017-05-16 15:46:36.8",233,0,0.02527315,0.04795664
"2017-05-16 15:46:36.85",234,0,0.02493617,0.04731721
"2017-05-16 15:46:36.9",235,0,0.02527315,0.04795664
"2017-05-16 15:46:36.95",236,0,0.02493617,0.04731721
"2017-05-16 15:46:37",237,0,0.02527315,0.04795664
"2017-05-16 15:46:37.05",238,0,0.02527315,0.04795664
"2017-05-16 15:46:37.1",239,0,0.02527315,0.04795664
"2017-05-16 15:46:37.15",240,0,0.0245992,0.04667779
"2017-05-16 15:46:37.2",241,0,0.0245992,0.04667779
"2017-05-16 15:46:37.25",242,0,0.02493617,0.04731721
"2017-05-16 15:46:37.3",243,0,0.02426222,0.04603837
"2017-05-16 15:46:37.35",244,0,0.0245992,0.04667779
"2017-05-16 15:46:37.4",245,0,0.02426222,0.04603837
"2017-05-16 15:46:37.45",246,0,0.02493617,0.04731721
"2017-05-16 15:46:37.5",247,0,0.02527315,0.04795664
