"TOA5","Cigar","CR1000","E3121","CR1000.Std.22","CPU:SBGmeas.CR1","24627","SBG_meas"
"TIMESTAMP","RECORD","BigRedButtonPressed","SBG","SBG_flux","ExperimentID"
"TS","RN","","","",""
"","","Smp","Smp","Smp","Smp"
"2018-03-22 20:10:04.45",19844,0,0.06033679,0.1144911,10060
"2018-03-22 20:10:04.5",19845,0,0.06337048,0.1202476,10060
"2018-03-22 20:10:04.55",19846,0,0.06101094,0.1157703,10060
"2018-03-22 20:10:04.6",19847,0,0.0630334,0.119608,10060
"2018-03-22 20:10:04.65",19848,0,0.05966263,0.1132118,10060
"2018-03-22 20:10:04.7",19849,0,0.06269632,0.1189684,10060
"2018-03-22 20:10:04.75",19850,0,0.05898848,0.1119326,10060
"2018-03-22 20:10:04.8",19851,0,0.06235925,0.1183287,10060
"2018-03-22 20:10:04.85",19852,0,0.05999971,0.1138514,10060
"2018-03-22 20:10:04.9",19853,0,0.0630334,0.119608,10060
"2018-03-22 20:10:04.95",19854,0,0.05966263,0.1132118,10060
"2018-03-22 20:10:05",19855,0,0.06370755,0.1208872,10060
"2018-03-22 20:10:05.05",19856,0,0.05999971,0.1138514,10060
"2018-03-22 20:10:05.1",19857,0,0.06269632,0.1189684,10060
"2018-03-22 20:10:05.15",19858,0,0.05932555,0.1125722,10060
"2018-03-22 20:10:05.2",19859,0,0.0630334,0.119608,10060
"2018-03-22 20:10:05.25",19860,0,0.05932555,0.1125722,10060
"2018-03-22 20:10:05.3",19861,0,0.06202217,0.1176891,10060
"2018-03-22 20:10:05.35",19862,0,0.05966263,0.1132118,10060
"2018-03-22 20:10:05.4",19863,0,0.06168509,0.1170495,10060
"2018-03-22 20:10:05.45",19864,0,0.05966263,0.1132118,10060
"2018-03-22 20:10:05.5",19865,0,0.06134802,0.1164099,10060
"2018-03-22 20:10:05.55",19866,0,0.05932555,0.1125722,10060
"2018-03-22 20:10:05.6",19867,0,0.06269632,0.1189684,10060
"2018-03-22 20:10:05.65",19868,0,0.05898848,0.1119326,10060
"2018-03-22 20:10:05.7",19869,0,0.06235925,0.1183287,10060
"2018-03-22 20:10:05.75",19870,0,0.05932555,0.1125722,10060
"2018-03-22 20:10:05.8",19871,0,0.06134802,0.1164099,10060
"2018-03-22 20:10:05.85",19872,0,0.05932555,0.1125722,10060
"2018-03-22 20:10:05.9",19873,0,0.06202217,0.1176891,10060
"2018-03-22 20:10:05.95",19874,0,0.05831432,0.1106534,10060
"2018-03-22 20:10:06",19875,0,0.06101094,0.1157703,10060
"2018-03-22 20:10:06.05",19876,0,0.05629186,0.1068157,10060
"2018-03-22 20:10:06.1",19877,0,0.06033679,0.1144911,10060
"2018-03-22 20:10:06.15",19878,0,0.05730309,0.1087345,10060
"2018-03-22 20:10:06.2",19879,0,0.05966263,0.1132118,10060
"2018-03-22 20:10:06.25",19880,0,0.05629186,0.1068157,10060
"2018-03-22 20:10:06.3",19881,0,0.05764017,0.1093741,10060
"2018-03-22 20:10:06.35",19882,0,0.05561771,0.1055364,10060
"2018-03-22 20:10:06.4",19883,0,0.05764017,0.1093741,10060
"2018-03-22 20:10:06.45",19884,0,0.05460647,0.1036176,10060
"2018-03-22 20:10:06.5",19885,0,0.05696601,0.1080949,10060
"2018-03-22 20:10:06.55",19886,0,0.05292109,0.1004195,10060
"2018-03-22 20:10:06.6",19887,0,0.05494355,0.1042572,10060
"2018-03-22 20:10:06.65",19888,0,0.05157278,0.09786107,10060
"2018-03-22 20:10:06.7",19889,0,0.0542694,0.102978,10060
"2018-03-22 20:10:06.75",19890,0,0.05157278,0.09786107,10060
"2018-03-22 20:10:06.8",19891,0,0.05258401,0.09977991,10060
"2018-03-22 20:10:06.85",19892,0,0.0498874,0.09466299,10060
"2018-03-22 20:10:06.9",19893,0,0.05258401,0.09977991,10060
"2018-03-22 20:10:06.95",19894,0,0.04921325,0.09338377,10060
"2018-03-22 20:10:07",19895,0,0.05190986,0.09850068,10060
"2018-03-22 20:10:07.05",19896,0,0.04820201,0.09146491,10060
"2018-03-22 20:10:07.1",19897,0,0.05022448,0.09530261,10060
"2018-03-22 20:10:07.15",19898,0,0.04752786,0.09018569,10060
"2018-03-22 20:10:07.2",19899,0,0.05089863,0.09658184,10060
"2018-03-22 20:10:07.25",19900,0,0.04719078,0.08954608,10060
"2018-03-22 20:10:07.3",19901,0,0.05022448,0.09530261,10060
"2018-03-22 20:10:07.35",19902,0,0.04786494,0.0908253,10060
"2018-03-22 20:10:07.4",19903,0,0.05056155,0.09594222,10060
"2018-03-22 20:10:07.45",19904,0,0.04820201,0.09146491,10060
"2018-03-22 20:10:07.5",19905,0,0.05224694,0.09914029,10060
"2018-03-22 20:10:07.55",19906,0,0.05089863,0.09658184,10060
"2018-03-22 20:10:07.6",19907,0,0.0542694,0.102978,10060
"2018-03-22 20:10:07.65",19908,0,0.05190986,0.09850068,10060
"2018-03-22 20:10:07.7",19909,0,0.05662894,0.1074553,10060
"2018-03-22 20:10:07.75",19910,0,0.05460647,0.1036176,10060
"2018-03-22 20:10:07.8",19911,0,0.05831432,0.1106534,10060
"2018-03-22 20:10:07.85",19912,0,0.05662894,0.1074553,10060
"2018-03-22 20:10:07.9",19913,0,0.06033679,0.1144911,10060
"2018-03-22 20:10:07.95",19914,0,0.05797725,0.1100138,10060
"2018-03-22 20:10:08",19915,0,0.06067386,0.1151307,10060
"2018-03-22 20:10:08.05",19916,0,0.05932555,0.1125722,10060
"2018-03-22 20:10:08.1",19917,0,0.06235925,0.1183287,10060
"2018-03-22 20:10:08.15",19918,0,0.06067386,0.1151307,10060
"2018-03-22 20:10:08.2",19919,0,0.06404463,0.1215268,10060
"2018-03-22 20:10:08.25",19920,0,0.06168509,0.1170495,10060
"2018-03-22 20:10:08.3",19921,0,0.06471878,0.122806,10060
"2018-03-22 20:10:08.35",19922,0,0.06337048,0.1202476,10060
"2018-03-22 20:10:08.4",19923,0,0.06640417,0.1260041,10060
"2018-03-22 20:10:08.45",19924,0,0.06505586,0.1234457,10060
"2018-03-22 20:10:08.5",19925,0,0.0674154,0.127923,10060
"2018-03-22 20:10:08.55",19926,0,0.06573002,0.1247249,10060
"2018-03-22 20:10:08.6",19927,0,0.06842663,0.1298418,10060
"2018-03-22 20:10:08.65",19928,0,0.06606709,0.1253645,10060
"2018-03-22 20:10:08.7",19929,0,0.06910079,0.131121,10060
"2018-03-22 20:10:08.75",19930,0,0.06707832,0.1272833,10060
"2018-03-22 20:10:08.8",19931,0,0.07011202,0.1330399,10060
"2018-03-22 20:10:08.85",19932,0,0.06775248,0.1285626,10060
"2018-03-22 20:10:08.9",19933,0,0.0704491,0.1336795,10060
"2018-03-22 20:10:08.95",19934,0,0.06707832,0.1272833,10060
"2018-03-22 20:10:09",19935,0,0.07011202,0.1330399,10060
"2018-03-22 20:10:09.05",19936,0,0.06674125,0.1266437,10060
"2018-03-22 20:10:09.1",19937,0,0.06943786,0.1317606,10060
"2018-03-22 20:10:09.15",19938,0,0.06606709,0.1253645,10060
"2018-03-22 20:10:09.2",19939,0,0.06808956,0.1292022,10060
"2018-03-22 20:10:09.25",19940,0,0.06606709,0.1253645,10060
"2018-03-22 20:10:09.3",19941,0,0.06775248,0.1285626,10060
"2018-03-22 20:10:09.35",19942,0,0.06438171,0.1221664,10060
"2018-03-22 20:10:09.4",19943,0,0.06606709,0.1253645,10060
"2018-03-22 20:10:09.45",19944,0,0.06370755,0.1208872,10060
"2018-03-22 20:10:09.5",19945,0,0.06573002,0.1247249,10060
"2018-03-22 20:10:09.55",19946,0,0.06202217,0.1176891,10060
"2018-03-22 20:10:09.6",19947,0,0.06337048,0.1202476,10060
"2018-03-22 20:10:09.65",19948,0,0.06067386,0.1151307,10060
"2018-03-22 20:10:09.7",19949,0,0.0630334,0.119608,10060
"2018-03-22 20:10:09.75",19950,0,0.05999971,0.1138514,10060
"2018-03-22 20:10:09.8",19951,0,0.06067386,0.1151307,10060
"2018-03-22 20:10:09.85",19952,0,0.05898848,0.1119326,10060
"2018-03-22 20:10:09.9",19953,0,0.06067386,0.1151307,10060
"2018-03-22 20:10:09.95",19954,0,0.05696601,0.1080949,10060
"2018-03-22 20:10:10",19955,0,0.05966263,0.1132118,10060
"2018-03-22 20:10:10.05",19956,0,0.05629186,0.1068157,10060
"2018-03-22 20:10:10.1",19957,0,0.05898848,0.1119326,10060
"2018-03-22 20:10:10.15",19958,0,0.05662894,0.1074553,10060
"2018-03-22 20:10:10.2",19959,0,0.0586514,0.111293,10060
"2018-03-22 20:10:10.25",19960,0,0.05595478,0.1061761,10060
"2018-03-22 20:10:10.3",19961,0,0.05797725,0.1100138,10060
"2018-03-22 20:10:10.35",19962,0,0.05629186,0.1068157,10060
"2018-03-22 20:10:10.4",19963,0,0.05831432,0.1106534,10060
"2018-03-22 20:10:10.45",19964,0,0.05494355,0.1042572,10060
"2018-03-22 20:10:10.5",19965,0,0.05797725,0.1100138,10060
"2018-03-22 20:10:10.55",19966,0,0.05595478,0.1061761,10060
"2018-03-22 20:10:10.6",19967,0,0.0586514,0.111293,10060
"2018-03-22 20:10:10.65",19968,0,0.05629186,0.1068157,10060
"2018-03-22 20:10:10.7",19969,0,0.05999971,0.1138514,10060
"2018-03-22 20:10:10.75",19970,0,0.05764017,0.1093741,10060
"2018-03-22 20:10:10.8",19971,0,0.06033679,0.1144911,10060
"2018-03-22 20:10:10.85",19972,0,0.05797725,0.1100138,10060
"2018-03-22 20:10:10.9",19973,0,0.06033679,0.1144911,10060
"2018-03-22 20:10:10.95",19974,0,0.05999971,0.1138514,10060
"2018-03-22 20:10:11",19975,0,0.06168509,0.1170495,10060
"2018-03-22 20:10:11.05",19976,0,0.05898848,0.1119326,10060
"2018-03-22 20:10:11.1",19977,0,0.06202217,0.1176891,10060
"2018-03-22 20:10:11.15",19978,0,0.05898848,0.1119326,10060
"2018-03-22 20:10:11.2",19979,0,0.06168509,0.1170495,10060
"2018-03-22 20:10:11.25",19980,0,0.0586514,0.111293,10060
"2018-03-22 20:10:11.3",19981,0,0.06067386,0.1151307,10060
"2018-03-22 20:10:11.35",19982,0,0.05898848,0.1119326,10060
"2018-03-22 20:10:11.4",19983,0,0.06101094,0.1157703,10060
"2018-03-22 20:10:11.45",19984,0,0.05797725,0.1100138,10060
"2018-03-22 20:10:11.5",19985,0,0.06033679,0.1144911,10060
"2018-03-22 20:10:11.55",19986,0,0.05764017,0.1093741,10060
"2018-03-22 20:10:11.6",19987,0,0.05932555,0.1125722,10060
"2018-03-22 20:10:11.65",19988,0,0.05797725,0.1100138,10060
"2018-03-22 20:10:11.7",19989,0,0.05966263,0.1132118,10060
"2018-03-22 20:10:11.75",19990,0,0.05696601,0.1080949,10060
"2018-03-22 20:10:11.8",19991,0,0.05932555,0.1125722,10060
"2018-03-22 20:10:11.85",19992,0,0.05561771,0.1055364,10060
"2018-03-22 20:10:11.9",19993,0,0.05764017,0.1093741,10060
"2018-03-22 20:10:11.95",19994,0,0.05494355,0.1042572,10060
"2018-03-22 20:10:12",19995,0,0.05662894,0.1074553,10060
"2018-03-22 20:10:12.05",19996,0,0.05359524,0.1016988,10060
"2018-03-22 20:10:12.1",19997,0,0.05561771,0.1055364,10060
"2018-03-22 20:10:12.15",19998,0,0.05292109,0.1004195,10060
"2018-03-22 20:10:12.2",19999,0,0.05393232,0.1023384,10060
"2018-03-22 20:10:12.25",20000,0,0.05190986,0.09850068,10060
"2018-03-22 20:10:12.3",20001,0,0.0542694,0.102978,10060
"2018-03-22 20:10:12.35",20002,0,0.05292109,0.1004195,10060
"2018-03-22 20:10:12.4",20003,0,0.05494355,0.1042572,10060
"2018-03-22 20:10:12.45",20004,0,0.05393232,0.1023384,10060
"2018-03-22 20:10:12.5",20005,0,0.05561771,0.1055364,10060
"2018-03-22 20:10:12.55",20006,0,0.05393232,0.1023384,10060
"2018-03-22 20:10:12.6",20007,0,0.05696601,0.1080949,10060
"2018-03-22 20:10:12.65",20008,0,0.05561771,0.1055364,10060
"2018-03-22 20:10:12.7",20009,0,0.05831432,0.1106534,10060
"2018-03-22 20:10:12.75",20010,0,0.05696601,0.1080949,10060
"2018-03-22 20:10:12.8",20011,0,0.05932555,0.1125722,10060
"2018-03-22 20:10:12.85",20012,0,0.05730309,0.1087345,10060
"2018-03-22 20:10:12.9",20013,0,0.05966263,0.1132118,10060
"2018-03-22 20:10:12.95",20014,0,0.0586514,0.111293,10060
"2018-03-22 20:10:13",20015,0,0.06033679,0.1144911,10060
"2018-03-22 20:10:13.05",20016,0,0.05898848,0.1119326,10060
"2018-03-22 20:10:13.1",20017,0,0.06235925,0.1183287,10060
"2018-03-22 20:10:13.15",20018,0,0.06033679,0.1144911,10060
"2018-03-22 20:10:13.2",20019,0,0.06202217,0.1176891,10060
"2018-03-22 20:10:13.25",20020,0,0.06134802,0.1164099,10060
"2018-03-22 20:10:13.3",20021,0,0.06370755,0.1208872,10060
"2018-03-22 20:10:13.35",20022,0,0.06168509,0.1170495,10060
"2018-03-22 20:10:13.4",20023,0,0.06370755,0.1208872,10060
"2018-03-22 20:10:13.45",20024,0,0.06168509,0.1170495,10060
"2018-03-22 20:10:13.5",20025,0,0.06505586,0.1234457,10060
"2018-03-22 20:10:13.55",20026,0,0.06337048,0.1202476,10060
"2018-03-22 20:10:13.6",20027,0,0.06539294,0.1240853,10060
"2018-03-22 20:10:13.65",20028,0,0.0630334,0.119608,10060
"2018-03-22 20:10:13.7",20029,0,0.06539294,0.1240853,10060
"2018-03-22 20:10:13.75",20030,0,0.0630334,0.119608,10060
"2018-03-22 20:10:13.8",20031,0,0.06505586,0.1234457,10060
"2018-03-22 20:10:13.85",20032,0,0.06269632,0.1189684,10060
"2018-03-22 20:10:13.9",20033,0,0.06438171,0.1221664,10060
"2018-03-22 20:10:13.95",20034,0,0.06235925,0.1183287,10060
"2018-03-22 20:10:14",20035,0,0.06438171,0.1221664,10060
"2018-03-22 20:10:14.05",20036,0,0.06202217,0.1176891,10060
"2018-03-22 20:10:14.1",20037,0,0.06337048,0.1202476,10060
"2018-03-22 20:10:14.15",20038,0,0.06202217,0.1176891,10060
"2018-03-22 20:10:14.2",20039,0,0.06438171,0.1221664,10060
"2018-03-22 20:10:14.25",20040,0,0.06269632,0.1189684,10060
"2018-03-22 20:10:14.3",20041,0,0.06505586,0.1234457,10060
"2018-03-22 20:10:14.35",20042,0,0.06235925,0.1183287,10060
"2018-03-22 20:10:14.4",20043,0,0.06438171,0.1221664,10060
"2018-03-22 20:10:14.45",20044,0,0.06202217,0.1176891,10060
"2018-03-22 20:10:14.5",20045,0,0.06505586,0.1234457,10060
"2018-03-22 20:10:14.55",20046,0,0.06269632,0.1189684,10060
"2018-03-22 20:10:14.6",20047,0,0.0630334,0.119608,10060
"2018-03-22 20:10:14.65",20048,0,0.06269632,0.1189684,10060
"2018-03-22 20:10:14.7",20049,0,0.06235925,0.1183287,10060
"2018-03-22 20:10:14.75",20050,0,0.06134802,0.1164099,10060
"2018-03-22 20:10:14.8",20051,0,0.06370755,0.1208872,10060
"2018-03-22 20:10:14.85",20052,0,0.06202217,0.1176891,10060
"2018-03-22 20:10:14.9",20053,0,0.06337048,0.1202476,10060
"2018-03-22 20:10:14.95",20054,0,0.06168509,0.1170495,10060
"2018-03-22 20:10:15",20055,0,0.06337048,0.1202476,10060
"2018-03-22 20:10:15.05",20056,0,0.06134802,0.1164099,10060
"2018-03-22 20:10:15.1",20057,0,0.06202217,0.1176891,10060
"2018-03-22 20:10:15.15",20058,0,0.06033679,0.1144911,10060
"2018-03-22 20:10:15.2",20059,0,0.06134802,0.1164099,10060
"2018-03-22 20:10:15.25",20060,0,0.05932555,0.1125722,10060
"2018-03-22 20:10:15.3",20061,0,0.05999971,0.1138514,10060
"2018-03-22 20:10:15.35",20062,0,0.05831432,0.1106534,10060
"2018-03-22 20:10:15.4",20063,0,0.05999971,0.1138514,10060
"2018-03-22 20:10:15.45",20064,0,0.05730309,0.1087345,10060
"2018-03-22 20:10:15.5",20065,0,0.05831432,0.1106534,10060
"2018-03-22 20:10:15.55",20066,0,0.05797725,0.1100138,10060
"2018-03-22 20:10:15.6",20067,0,0.0586514,0.111293,10060
"2018-03-22 20:10:15.65",20068,0,0.05797725,0.1100138,10060
"2018-03-22 20:10:15.7",20069,0,0.05898848,0.1119326,10060
"2018-03-22 20:10:15.75",20070,0,0.05730309,0.1087345,10060
"2018-03-22 20:10:15.8",20071,0,0.05898848,0.1119326,10060
"2018-03-22 20:10:15.85",20072,0,0.0586514,0.111293,10060
"2018-03-22 20:10:15.9",20073,0,0.06033679,0.1144911,10060
"2018-03-22 20:10:15.95",20074,0,0.05999971,0.1138514,10060
"2018-03-22 20:10:16",20075,0,0.06134802,0.1164099,10060
"2018-03-22 20:10:16.05",20076,0,0.06134802,0.1164099,10060
"2018-03-22 20:10:16.1",20077,0,0.06202217,0.1176891,10060
"2018-03-22 20:10:16.15",20078,0,0.06235925,0.1183287,10060
"2018-03-22 20:10:16.2",20079,0,0.06370755,0.1208872,10060
"2018-03-22 20:10:16.25",20080,0,0.06269632,0.1189684,10060
"2018-03-22 20:10:16.3",20081,0,0.0630334,0.119608,10060
"2018-03-22 20:10:16.35",20082,0,0.06235925,0.1183287,10060
"2018-03-22 20:10:16.4",20083,0,0.0630334,0.119608,10060
"2018-03-22 20:10:16.45",20084,0,0.06235925,0.1183287,10060
"2018-03-22 20:10:16.5",20085,0,0.0630334,0.119608,10060
"2018-03-22 20:10:16.55",20086,0,0.06134802,0.1164099,10060
"2018-03-22 20:10:16.6",20087,0,0.06202217,0.1176891,10060
"2018-03-22 20:10:16.65",20088,0,0.06067386,0.1151307,10060
"2018-03-22 20:10:16.7",20089,0,0.06202217,0.1176891,10060
"2018-03-22 20:10:16.75",20090,0,0.05966263,0.1132118,10060
"2018-03-22 20:10:16.8",20091,0,0.06033679,0.1144911,10060
"2018-03-22 20:10:16.85",20092,0,0.05932555,0.1125722,10060
"2018-03-22 20:10:16.9",20093,0,0.05898848,0.1119326,10060
"2018-03-22 20:10:16.95",20094,0,0.05696601,0.1080949,10060
"2018-03-22 20:10:17",20095,0,0.05764017,0.1093741,10060
"2018-03-22 20:10:17.05",20096,0,0.05629186,0.1068157,10060
"2018-03-22 20:10:17.1",20097,0,0.05696601,0.1080949,10060
"2018-03-22 20:10:17.15",20098,0,0.05460647,0.1036176,10060
"2018-03-22 20:10:17.2",20099,0,0.05460647,0.1036176,10060
"2018-03-22 20:10:17.25",20100,0,0.05359524,0.1016988,10060
"2018-03-22 20:10:17.3",20101,0,0.0542694,0.102978,10060
"2018-03-22 20:10:17.35",20102,0,0.05292109,0.1004195,10060
"2018-03-22 20:10:17.4",20103,0,0.05292109,0.1004195,10060
"2018-03-22 20:10:17.45",20104,0,0.05190986,0.09850068,10060
"2018-03-22 20:10:17.5",20105,0,0.05224694,0.09914029,10060
"2018-03-22 20:10:17.55",20106,0,0.05089863,0.09658184,10060
"2018-03-22 20:10:17.6",20107,0,0.05190986,0.09850068,10060
"2018-03-22 20:10:17.65",20108,0,0.05157278,0.09786107,10060
"2018-03-22 20:10:17.7",20109,0,0.05292109,0.1004195,10060
"2018-03-22 20:10:17.75",20110,0,0.05157278,0.09786107,10060
"2018-03-22 20:10:17.8",20111,0,0.05325817,0.1010591,10060
"2018-03-22 20:10:17.85",20112,0,0.05325817,0.1010591,10060
"2018-03-22 20:10:17.9",20113,0,0.05292109,0.1004195,10060
"2018-03-22 20:10:17.95",20114,0,0.05325817,0.1010591,10060
"2018-03-22 20:10:18",20115,0,0.0542694,0.102978,10060
"2018-03-22 20:10:18.05",20116,0,0.05393232,0.1023384,10060
"2018-03-22 20:10:18.1",20117,0,0.05528063,0.1048968,10060
"2018-03-22 20:10:18.15",20118,0,0.05460647,0.1036176,10060
"2018-03-22 20:10:18.2",20119,0,0.05561771,0.1055364,10060
"2018-03-22 20:10:18.25",20120,0,0.05528063,0.1048968,10060
"2018-03-22 20:10:18.3",20121,0,0.05595478,0.1061761,10060
"2018-03-22 20:10:18.35",20122,0,0.05494355,0.1042572,10060
"2018-03-22 20:10:18.4",20123,0,0.05528063,0.1048968,10060
"2018-03-22 20:10:18.45",20124,0,0.05460647,0.1036176,10060
"2018-03-22 20:10:18.5",20125,0,0.05528063,0.1048968,10060
"2018-03-22 20:10:18.55",20126,0,0.05494355,0.1042572,10060
"2018-03-22 20:10:18.6",20127,0,0.05528063,0.1048968,10060
"2018-03-22 20:10:18.65",20128,0,0.05561771,0.1055364,10060
"2018-03-22 20:10:18.7",20129,0,0.05595478,0.1061761,10060
"2018-03-22 20:10:18.75",20130,0,0.05595478,0.1061761,10060
"2018-03-22 20:10:18.8",20131,0,0.05797725,0.1100138,10060
"2018-03-22 20:10:18.85",20132,0,0.05730309,0.1087345,10060
"2018-03-22 20:10:18.9",20133,0,0.05831432,0.1106534,10060
"2018-03-22 20:10:18.95",20134,0,0.05764017,0.1093741,10060
"2018-03-22 20:10:19",20135,0,0.05932555,0.1125722,10060
"2018-03-22 20:10:19.05",20136,0,0.0586514,0.111293,10060
"2018-03-22 20:10:19.1",20137,0,0.05932555,0.1125722,10060
"2018-03-22 20:10:19.15",20138,0,0.05932555,0.1125722,10060
"2018-03-22 20:10:19.2",20139,0,0.06067386,0.1151307,10060
"2018-03-22 20:10:19.25",20140,0,0.05932555,0.1125722,10060
"2018-03-22 20:10:19.3",20141,0,0.06067386,0.1151307,10060
"2018-03-22 20:10:19.35",20142,0,0.05898848,0.1119326,10060
"2018-03-22 20:10:19.4",20143,0,0.05999971,0.1138514,10060
"2018-03-22 20:10:19.45",20144,0,0.05966263,0.1132118,10060
"2018-03-22 20:10:19.5",20145,0,0.05999971,0.1138514,10060
"2018-03-22 20:10:19.55",20146,0,0.05764017,0.1093741,10060
"2018-03-22 20:10:19.6",20147,0,0.05898848,0.1119326,10060
"2018-03-22 20:10:19.65",20148,0,0.05730309,0.1087345,10060
"2018-03-22 20:10:19.7",20149,0,0.05797725,0.1100138,10060
"2018-03-22 20:10:19.75",20150,0,0.05662894,0.1074553,10060
"2018-03-22 20:10:19.8",20151,0,0.05730309,0.1087345,10060
"2018-03-22 20:10:19.85",20152,0,0.05561771,0.1055364,10060
"2018-03-22 20:10:19.9",20153,0,0.05629186,0.1068157,10060
"2018-03-22 20:10:19.95",20154,0,0.05528063,0.1048968,10060
"2018-03-22 20:10:20",20155,0,0.05595478,0.1061761,10060
"2018-03-22 20:10:20.05",20156,0,0.05460657,0.1036178,10060
"2018-03-22 20:10:20.1",20157,0,0.05528073,0.104897,10060
"2018-03-22 20:10:20.15",20158,0,0.05494365,0.1042574,10060
"2018-03-22 20:10:20.2",20159,0,0.0556178,0.1055366,10060
"2018-03-22 20:10:20.25",20160,0,0.05460657,0.1036178,10060
"2018-03-22 20:10:20.3",20161,0,0.05528073,0.104897,10060
"2018-03-22 20:10:20.35",20162,0,0.05595488,0.1061762,10060
"2018-03-22 20:10:20.4",20163,0,0.05629196,0.1068159,10060
"2018-03-22 20:10:20.45",20164,0,0.05528073,0.104897,10060
"2018-03-22 20:10:20.5",20165,0,0.05629196,0.1068159,10060
"2018-03-22 20:10:20.55",20166,0,0.05662904,0.1074555,10060
"2018-03-22 20:10:20.6",20167,0,0.05662904,0.1074555,10060
"2018-03-22 20:10:20.65",20168,0,0.05629196,0.1068159,10060
"2018-03-22 20:10:20.7",20169,0,0.05696611,0.1080951,10060
"2018-03-22 20:10:20.75",20170,0,0.05629196,0.1068159,10060
"2018-03-22 20:10:20.8",20171,0,0.05696611,0.1080951,10060
"2018-03-22 20:10:20.85",20172,0,0.0556178,0.1055366,10060
"2018-03-22 20:10:20.9",20173,0,0.05662904,0.1074555,10060
"2018-03-22 20:10:20.95",20174,0,0.05629196,0.1068159,10060
"2018-03-22 20:10:21",20175,0,0.05595488,0.1061762,10060
"2018-03-22 20:10:21.05",20176,0,0.05595488,0.1061762,10060
"2018-03-22 20:10:21.1",20177,0,0.05629196,0.1068159,10060
"2018-03-22 20:10:21.15",20178,0,0.0556178,0.1055366,10060
"2018-03-22 20:10:21.2",20179,0,0.05528073,0.104897,10060
"2018-03-22 20:10:21.25",20180,0,0.05460657,0.1036178,10060
"2018-03-22 20:10:21.3",20181,0,0.05629196,0.1068159,10060
"2018-03-22 20:10:21.35",20182,0,0.05426949,0.1029782,10060
"2018-03-22 20:10:21.4",20183,0,0.05528073,0.104897,10060
"2018-03-22 20:10:21.45",20184,0,0.05393241,0.1023385,10060
"2018-03-22 20:10:21.5",20185,0,0.05528073,0.104897,10060
"2018-03-22 20:10:21.55",20186,0,0.05393241,0.1023385,10060
"2018-03-22 20:10:21.6",20187,0,0.05528073,0.104897,10060
"2018-03-22 20:10:21.65",20188,0,0.05494365,0.1042574,10060
"2018-03-22 20:10:21.7",20189,0,0.0556178,0.1055366,10060
"2018-03-22 20:10:21.75",20190,0,0.0556178,0.1055366,10060
"2018-03-22 20:10:21.8",20191,0,0.05696611,0.1080951,10060
"2018-03-22 20:10:21.85",20192,0,0.05629196,0.1068159,10060
"2018-03-22 20:10:21.9",20193,0,0.05696611,0.1080951,10060
"2018-03-22 20:10:21.95",20194,0,0.05730319,0.1087347,10060
"2018-03-22 20:10:22",20195,0,0.05662904,0.1074555,10060
"2018-03-22 20:10:22.05",20196,0,0.05730319,0.1087347,10060
"2018-03-22 20:10:22.1",20197,0,0.05730319,0.1087347,10060
"2018-03-22 20:10:22.15",20198,0,0.0586515,0.1112932,10060
"2018-03-22 20:10:22.2",20199,0,0.0586515,0.1112932,10060
"2018-03-22 20:10:22.25",20200,0,0.05797734,0.1100139,10060
"2018-03-22 20:10:22.3",20201,0,0.05831442,0.1106536,10060
"2018-03-22 20:10:22.35",20202,0,0.0586515,0.1112932,10060
"2018-03-22 20:10:22.4",20203,0,0.05932566,0.1125724,10060
"2018-03-22 20:10:22.45",20204,0,0.05932566,0.1125724,10060
"2018-03-22 20:10:22.5",20205,0,0.05898858,0.1119328,10060
"2018-03-22 20:10:22.55",20206,0,0.05966273,0.113212,10060
"2018-03-22 20:10:22.6",20207,0,0.06067397,0.1151309,10060
"2018-03-22 20:10:22.65",20208,0,0.05999981,0.1138516,10060
"2018-03-22 20:10:22.7",20209,0,0.06067397,0.1151309,10060
"2018-03-22 20:10:22.75",20210,0,0.06033689,0.1144912,10060
"2018-03-22 20:10:22.8",20211,0,0.06067397,0.1151309,10060
"2018-03-22 20:10:22.85",20212,0,0.05999981,0.1138516,10060
"2018-03-22 20:10:22.9",20213,0,0.06033689,0.1144912,10060
"2018-03-22 20:10:22.95",20214,0,0.05898858,0.1119328,10060
"2018-03-22 20:10:23",20215,0,0.05898858,0.1119328,10060
"2018-03-22 20:10:23.05",20216,0,0.05797734,0.1100139,10060
"2018-03-22 20:10:23.1",20217,0,0.05898858,0.1119328,10060
"2018-03-22 20:10:23.15",20218,0,0.05730319,0.1087347,10060
"2018-03-22 20:10:23.2",20219,0,0.05831442,0.1106536,10060
"2018-03-22 20:10:23.25",20220,0,0.05797734,0.1100139,10060
"2018-03-22 20:10:23.3",20221,0,0.05764027,0.1093743,10060
"2018-03-22 20:10:23.35",20222,0,0.05696611,0.1080951,10060
"2018-03-22 20:10:23.4",20223,0,0.0586515,0.1112932,10060
"2018-03-22 20:10:23.45",20224,0,0.05831442,0.1106536,10060
"2018-03-22 20:10:23.5",20225,0,0.05932566,0.1125724,10060
"2018-03-22 20:10:23.55",20226,0,0.05932566,0.1125724,10060
"2018-03-22 20:10:23.6",20227,0,0.06067397,0.1151309,10060
"2018-03-22 20:10:23.65",20228,0,0.05999981,0.1138516,10060
"2018-03-22 20:10:23.7",20229,0,0.06033689,0.1144912,10060
"2018-03-22 20:10:23.75",20230,0,0.06101105,0.1157705,10060
